time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y
10.505,0.5000,0.5000,0.5000,0.5000,3.73,13.32,0.218,,1,0,,,,,
10.539,0.5000,0.5000,0.5000,0.5000,3.75,13.45,0.221,,1,0,,,,,
10.638,0.5000,0.5000,0.5000,0.5000,3.74,13.73,0.292,,1,0,,,,,
10.682,0.5000,0.5000,0.5000,0.5000,3.69,13.78,0.334,,1,0,,,,,
10.710,0.5000,0.5000,0.5000,0.5000,3.61,13.70,0.348,,1,0,,,,,
10.743,0.5000,0.5000,0.5000,0.5000,3.38,13.47,0.373,,1,0,,,,,
10.774,0.5000,0.5000,0.5000,0.5000,2.89,12.19,0.373,,1,0,,,,,
10.807,0.5000,0.5000,0.5000,0.5000,2.51,10.94,0.315,,1,0,,,,,
10.837,0.5000,0.5000,0.5000,0.5000,2.10,9.49,0.198,,1,0,,,,,
10.873,0.5000,0.5000,0.5000,0.5000,1.74,8.23,0.260,,1,0,,,,,
10.935,0.5000,0.5000,0.5000,0.5000,1.07,5.57,0.285,,1,0,,,,,
10.985,0.5000,0.5000,0.5000,0.5000,0.28,2.87,0.337,,1,0,,,,,
11.021,0.5000,0.5000,0.5000,0.5000,-0.15,1.34,0.336,,1,0,,,,,
11.071,0.5000,0.5000,0.5000,0.5000,-0.47,-0.12,0.342,,1,0,,,,,
11.109,0.5000,0.5000,0.5000,0.5000,-0.81,-1.44,0.342,,1,0,,,,,
11.142,0.5000,0.5000,0.5000,0.5000,-0.98,-2.22,0.332,,1,0,,,,,
11.172,0.5000,0.5000,0.5000,0.5000,-1.09,-2.76,0.319,,1,0,,,,,
11.202,0.5000,0.5000,0.5000,0.5000,-1.22,-3.31,0.322,,1,0,,,,,
11.225,0.5000,0.5000,0.5000,0.5000,-1.34,-3.84,0.324,,1,0,,,,,
11.253,0.5000,0.5000,0.5000,0.5000,-1.41,-4.19,0.327,,1,0,,,,,
11.281,0.5000,0.5000,0.5000,0.5000,-1.49,-4.53,0.321,,1,0,,,,,
11.306,0.5000,0.5000,0.5000,0.5000,-1.58,-4.94,0.322,,1,0,,,,,
11.337,0.5000,0.5000,0.5000,0.5000,-1.66,-5.20,0.315,,1,0,,,,,
11.391,0.5000,0.5000,0.5000,0.5000,-1.76,-5.47,0.322,,1,0,,,,,
11.425,0.5000,0.5000,0.5000,0.5000,-1.82,-5.63,0.318,,1,0,,,,,
11.453,0.5000,0.5000,0.5000,0.5000,-1.85,-5.61,0.319,,1,0,,,,,
11.475,0.5000,0.5000,0.5000,0.5000,-1.88,-5.44,0.323,,1,0,,,,,
11.501,0.5000,0.5000,0.5000,0.5000,-1.86,-5.34,0.347,,1,0,,,,,
11.528,0.5000,0.5000,0.5000,0.5000,-1.84,-4.99,0.357,,1,0,,,,,
11.563,0.5000,0.5000,0.5000,0.5000,-1.82,-4.37,0.369,,1,0,,,,,
11.593,0.5000,0.5000,0.5000,0.5000,-1.82,-3.74,0.368,,1,0,,,,,
11.624,0.5000,0.5000,0.5000,0.5000,-1.83,-3.05,0.353,,1,0,,,,,
11.659,0.5000,0.5000,0.5000,0.5000,-1.82,-2.49,0.351,,1,0,,,,,
11.690,0.5000,0.5000,0.5000,0.5000,-1.86,-1.68,0.366,,1,0,,,,,
11.721,0.5000,0.5000,0.5000,0.5000,-1.92,-0.76,0.387,,1,0,,,,,
11.770,0.5000,0.5000,0.5000,0.5000,-2.03,0.74,0.421,,1,0,,,,,
11.802,0.5000,0.5000,0.5000,0.5000,-2.09,1.75,0.436,,1,0,,,,,
11.837,0.5000,0.5000,0.5000,0.5000,-2.10,2.46,0.438,,1,0,,,,,
11.869,0.5000,0.5000,0.5000,0.5000,-2.18,3.56,0.462,,1,0,,,,,
11.902,0.5000,0.5000,0.5000,0.5000,-2.25,4.46,0.513,,1,0,,,,,
11.932,0.5000,0.5000,0.5000,0.5000,-2.30,5.56,0.537,,1,0,,,,,
11.963,0.5000,0.5000,0.5000,0.5000,-2.25,6.44,0.554,,1,0,,,,,
11.993,0.5000,0.5000,0.5000,0.5000,-2.20,7.21,0.538,,1,0,,,,,
12.024,0.5000,0.5000,0.5000,0.5000,-2.13,7.76,0.535,,1,0,,,,,
12.056,0.5000,0.5000,0.5000,0.5000,-2.03,8.40,0.548,,1,0,,,,,
12.093,0.5000,0.5000,0.5000,0.5000,-1.87,9.10,0.564,,1,0,,,,,
12.122,0.5000,0.5000,0.5000,0.5000,-1.74,9.58,0.540,,1,0,,,,,
12.156,0.5000,0.5000,0.5000,0.5000,-1.61,10.11,0.527,,1,0,,,,,
12.218,0.5000,0.5000,0.5000,0.5000,-1.35,11.49,0.513,,1,0,,,,,
12.249,0.5000,0.5000,0.5000,0.5000,-1.17,12.06,0.525,,1,0,,,,,
12.281,0.5000,0.5000,0.5000,0.5000,-0.98,12.57,0.547,,1,0,,,,,
12.330,0.5000,0.5000,0.5000,0.5000,-0.69,13.06,0.548,,1,0,,,,,
12.362,0.5000,0.5000,0.5000,0.5000,-0.47,13.24,0.540,,1,0,,,,,
12.388,0.5000,0.5000,0.5000,0.5000,-0.31,13.31,0.536,,1,0,,,,,
12.413,0.5000,0.5000,0.5000,0.5000,-0.18,13.51,0.539,,1,0,,,,,
12.440,0.5000,0.5000,0.5000,0.5000,-0.04,13.64,0.544,,1,0,,,,,
12.464,0.5000,0.5000,0.5000,0.5000,0.09,13.81,0.541,,1,0,,,,,
12.491,0.5000,0.5000,0.5000,0.5000,0.25,13.96,0.537,,1,0,,,,,
12.521,0.5000,0.5000,0.5000,0.5000,0.40,14.12,0.525,,1,0,,,,,
12.553,0.5000,0.5000,0.5000,0.5000,0.57,14.26,0.533,,1,0,,,,,
12.617,0.5000,0.5000,0.5000,0.5000,0.93,14.47,0.529,,1,0,,,,,
12.650,0.5000,0.5000,0.5000,0.5000,1.09,14.61,0.526,,1,0,,,,,
12.681,0.5000,0.5000,0.5000,0.5000,1.22,14.82,0.515,,1,0,,,,,
12.713,0.5000,0.5000,0.5000,0.5000,1.32,15.13,0.531,,1,0,,,,,
12.744,0.5000,0.5000,0.5000,0.5000,1.44,15.34,0.536,,1,0,,,,,
12.777,0.5000,0.5000,0.5000,0.5000,1.55,15.54,0.534,,1,0,,,,,
12.810,0.5000,0.5000,0.5000,0.5000,1.65,15.67,0.540,,1,0,,,,,
12.839,0.5000,0.5000,0.5000,0.5000,1.73,15.77,0.539,,1,0,,,,,
13.591,0.5000,0.5000,0.5000,0.5000,1.74,12.56,0.410,,1,0,,,,,
13.616,0.5000,0.5000,0.5000,0.5000,1.75,12.29,0.408,,1,0,,,,,
13.642,0.5000,0.5000,0.5000,0.5000,1.77,11.98,0.405,,1,0,,,,,
13.673,0.5000,0.5000,0.5000,0.5000,1.82,11.42,0.399,,1,0,,,,,
13.707,0.5000,0.5000,0.5000,0.5000,1.90,10.95,0.392,,1,0,,,,,
13.737,0.5000,0.5000,0.5000,0.5000,1.90,9.89,0.392,,1,0,,,,,
13.770,0.5000,0.5000,0.5000,0.5000,1.92,8.83,0.393,,1,0,,,,,
13.803,0.5000,0.5000,0.5000,0.5000,1.86,7.89,0.395,,1,0,,,,,
13.834,0.5000,0.5000,0.5000,0.5000,1.79,6.99,0.402,,1,0,,,,,
13.866,0.5000,0.5000,0.5000,0.5000,1.65,5.85,0.396,,1,0,,,,,
13.897,0.5000,0.5000,0.5000,0.5000,1.61,5.02,0.396,,1,0,,,,,
13.929,0.5000,0.5000,0.5000,0.5000,1.50,4.05,0.395,,1,0,,,,,
13.962,0.5000,0.5000,0.5000,0.5000,1.31,2.76,0.397,,1,0,,,,,
13.992,0.5000,0.5000,0.5000,0.5000,1.15,1.70,0.394,,1,0,,,,,
14.042,0.5000,0.5000,0.5000,0.5000,0.95,0.52,0.400,,1,0,,,,,
14.074,0.5000,0.5000,0.5000,0.5000,0.89,-0.07,0.399,,1,0,,,,,
14.105,0.5000,0.5000,0.5000,0.5000,0.86,-0.62,0.397,,1,0,,,,,
14.138,0.5000,0.5000,0.5000,0.5000,0.82,-1.18,0.396,,1,0,,,,,
14.169,0.5000,0.5000,0.5000,0.5000,0.76,-1.69,0.398,,1,0,,,,,
14.202,0.5000,0.5000,0.5000,0.5000,0.69,-2.24,0.395,,1,0,,,,,
14.233,0.5000,0.5000,0.5000,0.5000,0.62,-2.83,0.397,,1,0,,,,,
14.266,0.5000,0.5000,0.5000,0.5000,0.50,-3.53,0.394,,1,0,,,,,
14.378,0.5000,0.5000,0.5000,0.5000,0.20,-5.27,0.389,,1,0,,,,,
14.409,0.5000,0.5000,0.5000,0.5000,0.14,-5.75,0.386,,1,0,,,,,
14.438,0.5000,0.5000,0.5000,0.5000,0.08,-6.17,0.380,,1,0,,,,,
14.469,0.5000,0.5000,0.5000,0.5000,-0.00,-6.63,0.384,,1,0,,,,,
14.497,0.5000,0.5000,0.5000,0.5000,-0.08,-7.03,0.386,,1,0,,,,,
14.524,0.5000,0.5000,0.5000,0.5000,-0.14,-7.37,0.385,,1,0,,,,,
14.554,0.5000,0.5000,0.5000,0.5000,-0.21,-7.74,0.383,,1,0,,,,,
14.579,0.5000,0.5000,0.5000,0.5000,-0.28,-8.07,0.388,,1,0,,,,,
14.607,0.5000,0.5000,0.5000,0.5000,-0.33,-8.37,0.384,,1,0,,,,,
14.636,0.5000,0.5000,0.5000,0.5000,-0.40,-8.71,0.392,,1,0,,,,,
14.664,0.5000,0.5000,0.5000,0.5000,-0.48,-9.04,0.395,,1,0,,,,,
14.693,0.5000,0.5000,0.5000,0.5000,-0.55,-9.30,0.388,,1,0,,,,,
14.722,0.5000,0.5000,0.5000,0.5000,-0.63,-9.57,0.394,,1,0,,,,,
14.750,0.5000,0.5000,0.5000,0.5000,-0.70,-9.85,0.388,,1,0,,,,,
14.775,0.5000,0.5000,0.5000,0.5000,-0.77,-10.08,0.375,,1,0,,,,,
14.803,0.5000,0.5000,0.5000,0.5000,-0.85,-10.29,0.377,,1,0,,,,,
14.830,0.5000,0.5000,0.5000,0.5000,-0.93,-10.33,0.367,,1,0,,,,,
14.858,0.5000,0.5000,0.5000,0.5000,-0.95,-9.96,0.363,,1,0,,,,,
14.889,0.5000,0.5000,0.5000,0.5000,-1.07,-9.16,0.367,,1,0,,,,,
14.920,0.5000,0.5000,0.5000,0.5000,-1.22,-8.14,0.349,,1,0,,,,,
14.957,0.5000,0.5000,0.5000,0.5000,-1.39,-7.28,0.296,,1,0,,,,,
15.016,0.5000,0.5000,0.5000,0.5000,-1.98,-6.03,0.041,,1,0,,,,,
15.049,0.5000,0.5000,0.5000,0.5000,-2.37,-5.37,0.059,,1,0,,,,,
15.083,0.5000,0.5000,0.5000,0.5000,-2.69,-4.87,0.195,,1,0,,,,,
15.114,0.5000,0.5000,0.5000,0.5000,-2.97,-4.30,0.296,,1,0,,,,,
15.160,0.5000,0.5000,0.5000,0.5000,-3.40,-3.54,0.336,,1,0,,,,,
15.192,0.5000,0.5000,0.5000,0.5000,-3.65,-3.06,0.350,,1,0,,,,,
15.220,0.5000,0.5000,0.5000,0.5000,-3.83,-2.68,0.358,,1,0,,,,,
15.246,0.5000,0.5000,0.5000,0.5000,-4.01,-2.30,0.361,,1,0,,,,,
15.272,0.5000,0.5000,0.5000,0.5000,-4.15,-1.90,0.361,,1,0,,,,,
15.299,0.5000,0.5000,0.5000,0.5000,-4.27,-1.40,0.374,,1,0,,,,,
15.324,0.5000,0.5000,0.5000,0.5000,-4.36,-0.89,0.368,,1,0,,,,,
15.355,0.5000,0.5000,0.5000,0.5000,-4.48,-0.09,0.363,,1,0,,,,,
15.416,0.5000,0.5000,0.5000,0.5000,-4.69,1.47,0.324,,1,0,,,,,
15.448,0.5000,0.5000,0.5000,0.5000,-4.78,2.20,0.188,,1,0,,,,,
15.481,0.5000,0.5000,0.5000,0.5000,-4.87,2.80,0.137,,1,0,,,,,
15.512,0.5000,0.5000,0.5000,0.5000,-5.02,3.32,0.097,,1,0,,,,,
15.545,0.5000,0.5000,0.5000,0.5000,-5.15,3.89,0.111,,1,0,,,,,
15.576,0.5000,0.5000,0.5000,0.5000,-5.31,4.39,0.099,,1,0,,,,,
15.608,0.5000,0.5000,0.5000,0.5000,-5.45,4.95,0.107,,1,0,,,,,
15.639,0.5000,0.5000,0.5000,0.5000,-5.55,5.51,0.130,,1,0,,,,,
15.672,0.5000,0.5000,0.5000,0.5000,-5.61,6.05,0.147,,1,0,,,,,
15.722,0.5000,0.5000,0.5000,0.5000,-5.70,6.76,0.162,,1,0,,,,,
15.752,0.5000,0.5000,0.5000,0.5000,-5.84,7.09,0.106,,1,0,,,,,
15.777,0.5000,0.5000,0.5000,0.5000,-5.94,7.33,0.097,,1,0,,,,,
15.817,0.5000,0.5000,0.5000,0.5000,-6.04,7.67,0.106,,1,0,,,,,
15.849,0.5000,0.5000,0.5000,0.5000,-6.06,7.93,0.111,,1,0,,,,,
15.882,0.5000,0.5000,0.5000,0.5000,-6.10,8.15,0.115,,1,0,,,,,
15.912,0.5000,0.5000,0.5000,0.5000,-6.22,8.33,0.127,,1,0,,,,,
15.946,0.5000,0.5000,0.5000,0.5000,-6.30,8.79,0.314,,1,0,,,,,
15.977,0.5000,0.5000,0.5000,0.5000,-6.33,9.38,0.400,,1,0,,,,,
16.008,0.5000,0.5000,0.5000,0.5000,-6.32,9.94,0.405,,1,0,,,,,
16.040,0.5000,0.5000,0.5000,0.5000,-6.30,10.44,0.390,,1,0,,,,,
16.072,0.5000,0.5000,0.5000,0.5000,-6.27,10.92,0.400,,1,0,,,,,
16.103,0.5000,0.5000,0.5000,0.5000,-6.28,11.33,0.440,,1,0,,,,,
16.139,0.5000,0.5000,0.5000,0.5000,-6.28,11.69,0.443,,1,0,,,,,
16.169,0.5000,0.5000,0.5000,0.5000,-6.23,12.01,0.436,,1,0,,,,,
16.209,0.5000,0.5000,0.5000,0.5000,-6.18,12.29,0.425,,1,0,,,,,
16.247,0.5000,0.5000,0.5000,0.5000,-6.15,12.64,0.420,,1,0,,,,,
16.277,0.5000,0.5000,0.5000,0.5000,-6.11,12.87,0.421,,1,0,,,,,
16.310,0.5000,0.5000,0.5000,0.5000,-6.05,13.07,0.425,,1,0,,,0,0.5000,0.5000
16.345,0.5000,0.5000,0.5000,0.5000,-6.00,13.23,0.435,,1,0,,,0,0.5000,0.5000
16.375,0.5000,0.5000,0.5000,0.5000,-5.94,13.44,0.437,,1,0,,,0,0.5000,0.5000
16.408,0.5000,0.5000,0.5000,0.5000,-5.83,13.66,0.446,,1,0,,,0,0.5000,0.5000
16.440,0.5000,0.5000,0.5000,0.5000,-5.73,13.93,0.443,,1,0,,,0,0.5000,0.5000
16.474,0.5000,0.5000,0.5000,0.5000,-5.61,14.04,0.446,,1,0,,,0,0.5000,0.5000
16.504,0.5000,0.5000,0.5000,0.5000,-5.54,14.13,0.452,,1,0,,,0,0.5000,0.5000
16.537,0.5000,0.5000,0.5000,0.5000,-5.49,14.18,0.447,,1,0,,,0,0.5000,0.5000
16.570,0.5000,0.5000,0.5000,0.5000,-5.39,14.09,0.422,,1,0,,,0,0.5000,0.5000
16.602,0.5000,0.5000,0.5000,0.5000,-5.25,13.87,0.428,,1,0,,,0,0.5000,0.5000
16.633,0.5000,0.5000,0.5000,0.5000,-5.12,13.86,0.423,,1,0,,,0,0.5000,0.5000
16.666,0.5000,0.5000,0.5000,0.5000,-5.05,13.82,0.426,,1,0,,,0,0.5000,0.5000
16.698,0.5000,0.5000,0.5000,0.5000,-4.98,13.69,0.426,,1,0,,,0,0.5000,0.5000
16.728,0.5000,0.5000,0.5000,0.5000,-4.95,13.63,0.431,,1,0,,,0,0.5000,0.5000
16.761,0.5000,0.5000,0.5000,0.5000,-4.93,13.58,0.431,,1,0,,,0,0.5000,0.5000
16.792,0.5000,0.5000,0.5000,0.5000,-4.89,13.45,0.433,,1,0,,,0,0.5000,0.5000
16.825,0.5000,0.5000,0.5000,0.5000,-4.82,13.15,0.435,,1,0,,,0,0.5000,0.5000
16.871,0.5000,0.5000,0.5000,0.5000,-4.77,12.78,0.424,,1,0,,,0,0.5000,0.5000
16.904,0.5000,0.5000,0.5000,0.5000,-4.79,12.60,0.428,,1,0,,,0,0.5000,0.5000
16.936,0.5000,0.5000,0.5000,0.5000,-4.83,12.48,0.410,,1,0,,,0,0.5000,0.5000
16.969,0.5000,0.5000,0.5000,0.5000,-4.84,12.56,0.410,,1,0,,,0,0.5000,0.5000
17.002,0.5000,0.5000,0.5000,0.5000,-4.81,12.53,0.411,,1,0,,,0,0.5000,0.5000
17.033,0.5000,0.5000,0.5000,0.5000,-4.77,12.68,0.410,,1,0,,,0,0.5000,0.5000
17.066,0.5000,0.5000,0.5000,0.5000,-4.75,12.75,0.417,,1,0,,,0,0.5000,0.5000
17.096,0.5000,0.5000,0.5000,0.5000,-4.75,12.82,0.405,,1,0,,,0,0.5000,0.5000
17.130,0.5000,0.5000,0.5000,0.5000,-4.73,12.95,0.410,,1,0,,,0,0.5000,0.5000
17.161,0.5000,0.5000,0.5000,0.5000,-4.70,13.20,0.414,,1,0,,,0,0.5000,0.5000
17.192,0.5000,0.5000,0.5000,0.5000,-4.67,13.50,0.409,,1,0,,,0,0.5000,0.5000
17.223,0.5000,0.5000,0.5000,0.5000,-4.63,13.76,0.398,,1,0,,,0,0.5000,0.5000
17.257,0.5000,0.5000,0.5000,0.5000,-4.59,14.13,0.408,,1,0,,,0,0.5000,0.5000
17.288,0.5000,0.5000,0.5000,0.5000,-4.55,14.45,0.415,,1,0,,,0,0.5000,0.5000
17.324,0.5000,0.5000,0.5000,0.5000,-4.49,14.76,0.407,,1,0,,,0,0.5000,0.5000
17.352,0.5000,0.5000,0.5000,0.5000,-4.44,15.03,0.391,,1,0,,,0,0.5000,0.5000
17.435,0.5000,0.5000,0.5000,0.5000,-4.31,15.36,0.395,,1,0,,,0,0.5000,0.5000
17.465,0.5000,0.5000,0.5000,0.5000,-4.27,15.52,0.394,,1,0,,,0,0.5000,0.5000
17.491,0.5000,0.5000,0.5000,0.5000,-4.23,15.64,0.395,,1,0,,,0,0.5000,0.5000
17.518,0.5000,0.5000,0.5000,0.5000,-4.19,15.78,0.396,,1,0,,,0,0.5000,0.5000
17.541,0.5000,0.5000,0.5000,0.5000,-4.15,15.91,0.396,,1,0,,,0,0.5000,0.5000
17.570,0.5000,0.5000,0.5000,0.5000,-4.11,16.01,0.391,,1,0,,,0,0.5000,0.5000
17.595,0.5000,0.5000,0.5000,0.5000,-4.07,16.08,0.393,,1,0,,,0,0.5000,0.5000
17.626,0.5000,0.5000,0.5000,0.5000,-4.02,16.13,0.389,,1,0,,,0,0.5000,0.5000
17.656,0.5000,0.5000,0.5000,0.5000,-3.94,16.19,0.389,,1,0,,,0,0.5000,0.5000
17.690,0.5000,0.5000,0.5000,0.5000,-3.85,16.29,0.391,,1,0,,,0,0.5000,0.5000
17.720,0.5000,0.5000,0.5000,0.5000,-3.78,16.37,0.396,,1,0,,,0,0.5000,0.5000
17.753,0.5000,0.5000,0.5000,0.5000,-3.72,16.53,0.400,,1,0,,,0,0.5000,0.5000
17.818,0.5000,0.5000,0.5000,0.5000,-3.57,16.80,0.399,,1,0,,,0,0.5000,0.5000
17.847,0.5000,0.5000,0.5000,0.5000,-3.48,16.92,0.383,,1,0,,,0,0.5000,0.5000
17.882,0.5000,0.5000,0.5000,0.5000,-3.41,16.91,0.383,,1,0,,,0,0.5000,0.5000
17.913,0.5000,0.5000,0.5000,0.5000,-3.33,16.97,0.384,,1,0,,,0,0.5000,0.5000
17.945,0.5000,0.5000,0.5000,0.5000,-3.25,16.96,0.382,,1,0,,,0,0.5000,0.5000
17.993,0.5000,0.5000,0.5000,0.5000,-3.17,17.03,0.373,,1,0,,,0,0.5000,0.5000
18.024,0.5000,0.5000,0.5000,0.5000,-3.12,17.09,0.368,,1,0,,,0,0.5000,0.5000
18.054,0.5000,0.5000,0.5000,0.5000,-3.07,17.14,0.372,,1,0,,,0,0.5000,0.5000
18.084,0.5000,0.5000,0.5000,0.5000,-3.01,17.22,0.375,,1,0,,,0,0.5000,0.5000
18.114,0.5000,0.5000,0.5000,0.5000,-2.96,17.31,0.370,,1,0,,,0,0.5000,0.5000
18.143,0.5000,0.5000,0.5000,0.5000,-2.92,17.40,0.365,,1,0,,,0,0.5000,0.5000
18.172,0.5000,0.5000,0.5000,0.5000,-2.90,17.50,0.372,,1,0,,,0,0.5000,0.5000
18.216,0.5000,0.5000,0.5000,0.5000,-2.87,17.66,0.375,,1,0,,,0,0.5000,0.5000
18.247,0.5000,0.5000,0.5000,0.5000,-2.85,17.79,0.364,,1,0,,,0,0.5000,0.5000
18.288,0.5000,0.5000,0.5000,0.5000,-2.81,17.88,0.374,,1,0,,,0,0.5000,0.5000
18.319,0.5000,0.5000,0.5000,0.5000,-2.76,18.04,0.374,,1,0,,,0,0.5000,0.5000
18.350,0.5000,0.5000,0.5000,0.5000,-2.70,18.11,0.368,,1,0,,,0,0.5000,0.5000
18.383,0.5000,0.5000,0.5000,0.5000,-2.64,18.22,0.360,,1,0,,,0,0.5000,0.5000
18.420,0.5000,0.5000,0.5000,0.5000,-2.55,18.30,0.368,,1,0,,,0,0.5000,0.5000
18.448,0.5000,0.5000,0.5000,0.5000,-2.47,18.36,0.378,,1,0,,,0,0.5000,0.5000
18.476,0.5000,0.5000,0.5000,0.5000,-2.41,18.42,0.374,,1,0,,,0,0.5000,0.5000
18.505,0.5000,0.5000,0.5000,0.5000,-2.36,18.49,0.372,,1,0,,,0,0.5000,0.5000
18.538,0.5000,0.5000,0.5000,0.5000,-2.30,18.51,0.369,,1,0,,,0,0.5000,0.5000
18.584,0.5000,0.5000,0.5000,0.5000,-2.22,18.48,0.371,,1,0,,,0,0.5000,0.5000
18.617,0.5000,0.5000,0.5000,0.5000,-2.17,18.47,0.362,,1,0,,,0,0.5000,0.5000
18.649,0.5000,0.5000,0.5000,0.5000,-2.14,18.50,0.362,,1,0,,,0,0.5000,0.5000
18.681,0.5000,0.5000,0.5000,0.5000,-2.10,18.56,0.365,,1,0,,,0,0.5000,0.5000
18.712,0.5000,0.5000,0.5000,0.5000,-2.08,18.60,0.364,,1,0,,,0,0.5000,0.5000
18.745,0.5000,0.5000,0.5000,0.5000,-2.07,18.64,0.356,,1,0,,,0,0.5000,0.5000
18.777,0.5000,0.5000,0.5000,0.5000,-2.04,18.63,0.356,,1,0,,,0,0.5000,0.5000
18.808,0.5000,0.5000,0.5000,0.5000,-2.01,18.63,0.358,,1,0,,,0,0.5000,0.5000
18.839,0.5000,0.5000,0.5000,0.5000,-1.98,18.70,0.358,,1,0,,,0,0.5000,0.5000
18.874,0.5000,0.5000,0.5000,0.5000,-1.97,18.79,0.361,,1,0,,,0,0.5000,0.5000
18.907,0.5000,0.5000,0.5000,0.5000,-1.95,18.83,0.366,,1,0,,,0,0.5000,0.5000
18.937,0.5000,0.5000,0.5000,0.5000,-1.92,18.86,0.362,,1,0,,,0,0.5000,0.5000
18.969,0.5000,0.5000,0.5000,0.5000,-1.88,18.92,0.356,,1,0,,,0,0.5000,0.5000
19.001,0.5000,0.5000,0.5000,0.5000,-1.84,18.96,0.354,,1,0,,,0,0.5000,0.5000
19.033,0.5000,0.5000,0.5000,0.5000,-1.77,18.96,0.353,,1,0,,,0,0.5000,0.5000
19.066,0.5000,0.5000,0.5000,0.5000,-1.70,18.89,0.354,,1,0,,,0,0.5000,0.5000
19.096,0.5000,0.5000,0.5000,0.5000,-1.65,18.83,0.356,,1,0,,,0,0.5000,0.5000
19.147,0.5000,0.5000,0.5000,0.5000,-1.56,18.79,0.358,,1,0,,,0,0.5000,0.5000
19.176,0.5000,0.5000,0.5000,0.5000,-1.51,18.75,0.354,,1,0,,,0,0.5000,0.5000
19.208,0.5000,0.5000,0.5000,0.5000,-1.45,18.66,0.353,,1,0,,,0,0.5000,0.5000
19.240,0.5000,0.5000,0.5000,0.5000,-1.39,18.63,0.351,,1,0,,,0,0.5000,0.5000
19.272,0.5000,0.5000,0.5000,0.5000,-1.33,18.61,0.355,,1,0,,,0,0.5000,0.5000
19.305,0.5000,0.5000,0.5000,0.5000,-1.28,18.60,0.354,,1,0,,,0,0.5000,0.5000
19.337,0.5000,0.5000,0.5000,0.5000,-1.24,18.59,0.354,,1,0,,,1,0.1000,0.1000
19.369,0.5000,0.5000,0.5000,0.5000,-1.19,18.58,0.360,,1,0,,,1,0.1000,0.1000
19.401,0.5000,0.5000,0.5000,0.5000,-1.15,18.58,0.349,,1,0,,,1,0.1000,0.1000
19.433,0.5000,0.5000,0.5000,0.5000,-1.12,18.60,0.341,,1,0,,,1,0.1000,0.1000
19.466,0.5000,0.5000,0.5000,0.5000,-1.10,18.57,0.342,,1,0,,,1,0.1000,0.1000
19.497,0.5000,0.5000,0.5000,0.5000,-1.08,18.56,0.345,,1,0,,,1,0.1000,0.1000
19.527,0.5000,0.5000,0.5000,0.5000,-1.07,18.58,0.344,,1,0,,,1,0.1000,0.1000
19.561,0.5000,0.5000,0.5000,0.5000,-1.06,18.58,0.349,,1,0,,,1,0.1000,0.1000
19.593,0.5000,0.5000,0.5000,0.5000,-1.06,18.54,0.349,,1,0,,,1,0.1000,0.1000
19.624,0.5000,0.5000,0.5000,0.5000,-1.05,18.50,0.351,,1,0,,,1,0.1000,0.1000
19.656,0.5000,0.5000,0.5000,0.5000,-1.04,18.46,0.351,,1,0,,,1,0.1000,0.1000
19.706,0.5000,0.5000,0.5000,0.5000,-1.05,18.38,0.341,,1,0,,,1,0.1000,0.1000
19.737,0.5000,0.5000,0.5000,0.5000,-1.06,18.30,0.361,,1,0,,,1,0.1000,0.1000
19.769,0.5000,0.5000,0.5000,0.5000,-1.07,18.23,0.371,,1,0,,,1,0.1000,0.1000
19.800,0.5000,0.5000,0.5000,0.5000,-1.09,18.09,0.380,,1,0,,,1,0.1000,0.1000
19.833,0.5000,0.5000,0.5000,0.5000,-1.14,18.03,0.390,,1,0,,,1,0.1000,0.1000
19.865,0.5000,0.5000,0.5000,0.5000,-1.18,17.99,0.396,,1,0,,,1,0.1000,0.1000
19.896,0.5000,0.5000,0.5000,0.5000,-1.22,18.03,0.394,,1,0,,,1,0.1000,0.1000
19.927,0.5000,0.5000,0.5000,0.5000,-1.26,18.10,0.401,,1,0,,,1,0.1000,0.1000
19.961,0.5000,0.5000,0.5000,0.5000,-1.32,18.22,0.409,,1,0,,,1,0.1000,0.1000
19.992,0.5000,0.5000,0.5000,0.5000,-1.36,18.23,0.409,,1,0,,,1,0.1000,0.1000
20.025,0.5000,0.5000,0.5000,0.5000,-1.40,18.25,0.411,,1,0,,,1,0.1000,0.1000
20.057,0.5000,0.5000,0.5000,0.5000,-1.44,18.25,0.415,,1,0,,,1,0.1000,0.1000
20.088,0.5000,0.5000,0.5000,0.5000,-1.47,18.25,0.416,,1,0,,,1,0.1000,0.1000
20.121,0.5000,0.5000,0.5000,0.5000,-1.51,18.26,0.411,,1,0,,,1,0.1000,0.1000
20.154,0.5000,0.5000,0.5000,0.5000,-1.55,18.27,0.413,,1,0,,,1,0.1000,0.1000
20.215,0.5000,0.5000,0.5000,0.5000,-1.65,18.24,0.408,,1,0,,,1,0.1000,0.1000
20.249,0.5000,0.5000,0.5000,0.5000,-1.69,18.23,0.411,,1,0,,,1,0.1000,0.1000
20.301,0.5000,0.5000,0.5000,0.5000,-1.74,18.17,0.416,,1,0,,,1,0.1000,0.1000
20.328,0.5000,0.5000,0.5000,0.5000,-1.78,18.12,0.418,,1,0,,,1,0.1000,0.1000
20.354,0.5000,0.5000,0.5000,0.5000,-1.81,18.07,0.418,,1,0,,,1,0.1000,0.1000
